time,open,high,low,close,Volume,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,20w SMA,21w EMA,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot
1759863600,4466.39,4496.64,4460.81,4481.13,16556.55956958,4598.772,,,,,4610.135000000001,,,4368.276666666662,,
1759867200,4481.31,4519.99,4477.77,4511.73,7599.63229113,4597.492499999999,,,,,4609.959600000001,,,4370.374458333329,,
1759870800,4512.35,4516.68,4482.87,4495.42,3851.42611022,4596.589000000001,,,,,4610.1046000000015,,,4372.3712083333285,,
1759874400,4495.49,4507.93,4485.3,4499.77,2926.84423957,4595.863333333333,,,,,4610.123400000001,,,4374.351916666663,,
1759878000,4500.2,4501.53,4432.47,4449.8,10817.05437094,4594.164,,,,,4608.9868000000015,,,4376.141291666662,,
1759881600,4449.81,4483.96,4437,4474.57,5308.85179921,4593.1928333333335,,,,,4608.189600000001,,,4378.042333333329,,
1759885200,4474.45,4491.42,4460.18,4485.38,3218.95021284,4592.2845,,,,,4607.589200000001,,,4380.071874999996,,
1759888800,4485.7,4501.6,4475.11,4482.98,3731.06327484,4591.393166666667,,,,,4607.230800000001,,,4382.0700833333285,,
1759892400,4482.92,4482.92,4434.76,4445.82,6386.32041985,4589.929999999999,,,,,4605.561400000001,,,4383.908833333329,,
1759896000,4446.02,4468.07,4411.13,4463.31,4423.88913991,4588.811833333334,,,,,4604.023600000001,,,4385.808916666662,,
1759899600,4463.84,4464.3,4422.6,4439.31,3828.03908373,4587.580666666667,,,,,4602.039200000002,,,4387.588583333329,,
1759903200,4439.31,4460.06,4425.66,4456.9,1642.08382511,4586.520666666667,,,,,4600.655000000002,,,4389.458666666662,,
1759906800,4457.21,4465.68,4444.03,4464.54,1912.37593151,4586.126833333334,,,,,4599.366800000002,,,4391.328624999996,,
1759910400,4464.54,4498.29,4459.79,4477.3,3450.00910582,4585.768000000001,,,,,4597.685600000002,,,4393.302749999994,,
1759914000,4477.15,4486.54,4473.31,4486.09,2256.09535274,4585.425666666668,,,,,4596.725200000002,,,4395.338666666662,,
1759917600,4486.15,4507.01,4481.49,4501.69,4387.4380867,4585.213333333334,,,,,4595.5030000000015,,,4397.437458333328,,
