time,open,high,low,close,Volume,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,20w SMA,21w EMA,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot
1721980800,3250.61,3263.33,3234.26,3246.58,8739.38135846,3420.976499999996,,,,,3415.290000000006,,,3335.34141666667,,
1721995200,3246.64,3270.7,3221.11,3254.79,20850.21471369,3417.2678333333297,,,,,3411.715600000006,,,3333.9467083333366,,
1722009600,3254.79,3286.26,3242.48,3273.88,23870.69608364,3413.890499999996,,,,,3408.0006000000058,,,3332.60491666667,,
1722024000,3274.29,3286.65,3251.12,3274.95,7806.68161797,3411.0284999999953,,,,,3405.704600000006,,,3331.1584583333365,,
1722038400,3274.84,3275.81,3242.86,3245.62,6700.17905444,3407.091666666662,,,,,3402.516400000006,,,3329.76591666667,,
1722052800,3245.5,3278.02,3244.14,3272.72,2818.43915851,3403.507833333329,,,,,3399.4592000000057,,,3328.6078333333367,,
1722067200,3272.42,3283.53,3262.66,3279.52,3629.6323803,3400.663666666662,,,,,3396.4680000000058,,,3327.5873750000032,,
1722081600,3279.25,3327.6,3270.42,3281.55,11526.40092027,3398.048666666662,,,,,3394.2730000000065,,,3326.6980833333364,,
1722096000,3281.49,3292.1,3229.3,3261.93,11537.1065005,3395.461333333328,,,,,3391.438400000006,,,3325.4925416666697,,
1722110400,3262.15,3294.51,3190.57,3249.25,19660.57744808,3393.1579999999954,,,,,3387.1182000000063,,,3324.4079583333364,,
1722124800,3249.24,3256.46,3225.96,3238.05,4975.16707581,3389.9459999999954,,,,,3381.3900000000062,,,3323.56266666667,,
1722139200,3237.95,3244.41,3198.23,3227.95,5472.15208314,3386.5199999999954,,,,,3375.834000000006,,,3322.6649166666693,,
1722153600,3227.94,3266.01,3215.83,3256.57,4470.15322146,3383.135666666662,,,,,3371.0226000000057,,,3322.0112083333365,,
1722168000,3256.72,3279.68,3254.51,3268.59,5474.78491031,3381.116333333329,,,,,3366.594600000006,,,3321.37016666667,,
1722182400,3268.72,3283.98,3261.65,3271.43,3720.33676717,3378.889666666662,,,,,3362.279400000006,,,3320.74829166667,,
1722196800,3271.43,3274.17,3250.49,3269.98,6384.89555527,3376.2963333333287,,,3383.2205000000017,3250.0961049191724,3357.573800000006,,,3319.8646250000033,,
1722211200,3270.15,3356.74,3267.02,3348.64,17541.60461897,3374.9556666666617,,,,,3354.2186000000056,,,3318.961333333337,,
1722225600,3349,3389,3339.61,3366.59,14966.05065787,3374.5438333333286,,,,,3351.1692000000057,,,3318.226250000003,,
1722240000,3367,3396.61,3361.82,3375.04,8825.42110252,3374.0668333333288,,,,,3348.436800000006,,,3317.5578750000036,,
1722254400,3374.94,3387.46,3288.92,3307.35,23321.5903243,3371.4349999999954,,,,,3344.853200000006,,,3316.64079166667,,
1722268800,3307.37,3322.98,3256.68,3309.8,33028.5475204,3367.8573333333284,,,,,3341.049600000006,,,3315.6621666666697,,
1722283200,3309.8,3353.43,3308.02,3317.55,13866.40575326,3364.720666666662,,,,,3337.3746000000056,,,3314.6555416666697,,
1722297600,3317.42,3337.64,3280.86,3320.51,11867.30784374,3361.776833333329,,,,,3333.948000000006,,,3313.689750000003,,
1722312000,3320.29,3352.34,3297.74,3340.25,6167.07534017,3359.281166666662,,,,,3330.029000000006,,,3312.5812500000034,,
1722326400,3339.97,3355.15,3326.66,3334.42,6230.47397974,3356.7349999999956,,,,,3326.3622000000055,,,3311.484125000003,,
1722340800,3334.42,3365.68,3290.34,3319.79,20634.98460947,3353.643833333329,,,,,3323.1672000000053,,,3310.7168333333366,,
1722355200,3319.8,3326.51,3258.8,3271.56,30518.91260327,3349.563166666662,,,,,3318.5876000000058,,,3309.621875000003,,
1722369600,3271.58,3284.53,3232.55,3278.27,10989.64071828,3345.5499999999956,,,,,3315.005600000006,,,3308.6532916666697,,
1722384000,3278.42,3304.6,3261.52,3293.6,7683.18372292,3341.915666666662,,,,,3310.889800000006,,,3307.7959583333363,,
1722398400,3293.12,3331.48,3261.93,3315.76,8352.01741174,3339.069499999996,,,,,3308.3830000000057,,,3307.14029166667,,
1722412800,3315.84,3325.58,3304.97,3320.93,5662.50885901,3336.085333333329,,,,,3305.2886000000053,,,3306.39116666667,,
1722427200,3320.84,3348,3296.58,3301.07,16759.77431223,3332.748166666662,,,,,3302.204200000005,,,3305.60291666667,,
1722441600,3301.37,3325.5,3241.61,3264.75,31007.10710305,3328.9633333333286,,,,,3297.170200000005,,,3304.4766250000034,,
1722456000,3264.47,3270.95,3213,3231.81,18259.40056073,3323.890166666662,,,,,3292.6982000000053,,,3303.28754166667,,
1722470400,3231.81,3242.14,3169.52,3176.38,19927.88934267,3318.200499999996,,,,,3287.0460000000057,,,3301.917083333337,,
1722484800,3175.97,3187.82,3134.05,3165.04,13468.74061913,3312.958833333329,,,,,3280.6888000000054,,,3300.5537083333375,,
1722499200,3165.09,3192.4,3163.87,3186.61,9448.33492654,3307.726666666662,,,,,3275.447600000005,,,3299.2832916666707,,
1722513600,3186.61,3205.44,3100.29,3114.45,25066.15612313,3302.011333333329,,,,,3268.7826000000055,,,3297.661708333337,,
1722528000,3114.62,3133.25,3077.17,3128.3,30958.72519167,3295.8264999999956,,,,,3262.149000000005,,,3296.1551666666705,,
1722542400,3127.99,3216.06,3118.64,3200.54,16318.8152839,3291.817166666662,,,,,3257.861400000005,,,3294.932041666671,,
1722556800,3200.53,3215.75,3133.69,3165.11,11261.3000381,3286.6414999999956,,,,,3253.928400000005,,,3293.4647083333375,,
1722571200,3165.24,3172.83,3124.42,3144.86,7610.5900485,3281.4676666666624,,,,,3250.1258000000053,,,3291.942083333337,,
1722585600,3144.46,3164.5,3131.4,3150.86,6514.80156938,3275.374499999996,,,,,3249.7932000000055,,,3290.5022916666708,,
1722600000,3150.85,3180.09,2983.19,3036.34,54948.75028044,3268.3899999999953,,,,,3247.106600000005,,,3288.6859166666704,,
1722614400,3036.35,3048.53,2991.15,3007.9,22349.06587606,3260.871833333329,,,,,3243.867400000005,,,3286.727958333337,,
1722628800,3008.18,3037.98,2964.01,2985.84,21337.7010277,3252.5874999999955,,,,,3240.7584000000056,,,3284.9255416666706,,
1722643200,2985.88,2999.99,2909.35,2979.57,16787.80577144,3244.7691666666624,,,,,3237.8836000000056,,,3283.172250000004,,
1722657600,2979.47,2993.67,2957.52,2981.32,5964.56161711,3236.9961666666627,,,,,3234.0240000000053,,,3281.5628333333375,,
1722672000,2980.95,3003.15,2971.4,2994.92,4776.93079159,3229.2451666666625,,,,,3229.1970000000056,,,3280.2114583333378,,
1722686400,2995.14,3016.19,2936.57,2940.89,8881.28414551,3221.3446666666628,,,,,3222.9996000000056,,,3278.8043750000043,,
1722700800,2940.94,2953.23,2875.44,2891.59,22337.05727548,3213.508499999996,,,,,3215.899800000005,,,3277.1378750000035,,
1722715200,2892.13,2921.16,2857.35,2901.72,19131.26278942,3206.287333333329,,,,,3208.838400000005,,,3275.267583333337,,
1722729600,2901.98,2933.13,2875.56,2914,6624.80514874,3202.0624999999955,,,,,3201.6408000000047,,,3273.366083333337,,
1722744000,2914.11,2920.58,2886.57,2891.59,3566.65546906,3197.4111666666627,,,,,3193.9736000000053,,,3271.4179583333366,,
1722758400,2891.55,2923.95,2874.55,2913.04,4666.20060165,3193.130833333329,,,,,3187.3220000000047,,,3269.49904166667,,
1722772800,2912.9,2924.6,2817.42,2824.97,17752.72214749,3187.8588333333296,,,,,3178.3670000000047,,,3267.0286666666702,,
1722787200,2824.82,2836.2,2626.17,2756.78,61362.23162604,3181.749999999996,,,,,3167.9122000000048,,,3264.2837500000037,,
1722801600,2756.65,2771.18,2680.25,2688.31,16966.69501111,3173.650166666663,,,3335.585000000002,3199.024640835611,3156.0474000000045,,,3261.34504166667,,
1722816000,2688.38,2696.41,2116.02,2314.82,230012.14054638,3158.2926666666626,,,,,3137.105200000005,,,3256.847000000004,,
1722830400,2314.3,2386.25,2158.01,2358.08,134824.15248507,3143.414666666663,,,,,3119.2818000000048,,,3252.5025416666704,,
1722844800,2358.21,2362.14,2224.53,2290.98,83623.98618555,3127.487999999996,,,,,3100.3404000000046,,,3247.9635416666706,,
1722859200,2290.91,2463.93,2183.69,2453.8,171476.72946633,3114.138166666663,,,,,3084.8574000000044,,,3244.1845416666706,,
1722873600,2452.65,2519.56,2364.87,2403.09,95374.16774432,3099.624999999996,,,,,3067.787800000005,,,3240.0072500000038,,
1722888000,2404.96,2475.45,2402.09,2420.37,34844.86757599,3085.3819999999964,,,,,3050.8234000000048,,,3236.0533333333374,,
1722902400,2420.79,2548.57,2416.67,2493.19,41803.29615964,3072.8414999999964,,,,,3035.258600000005,,,3232.3522916666707,,
1722916800,2493.19,2538.07,2479.24,2525.73,23908.20924007,3060.3916666666632,,,,,3020.373600000005,,,3228.8277083333373,,
1722931200,2525.28,2526.98,2441.7,2459.59,21737.5930242,3046.726166666663,,,,,3002.5926000000054,,,3224.910833333337,,
1722945600,2459.4,2556.62,2415.69,2528.29,62256.47297592,3034.1718333333297,,,,,2985.826600000005,,,3221.076333333337,,
1722960000,2528.45,2550.97,2482.44,2494.04,54587.01757398,3021.3736666666637,,,,,2968.206600000005,,,3217.1128333333368,,
1722974400,2494.15,2514.96,2447.23,2462.52,36680.62983052,3008.2614999999973,,,,,2951.3100000000054,,,3213.0167500000034,,
1722988800,2462.26,2531.17,2426.75,2507.72,35000.61064447,2996.08933333333,,,,,2935.2684000000054,,,3209.0613333333367,,
1723003200,2508.11,2535.66,2486.64,2512.51,25523.34355346,2984.16533333333,,,,,2919.167600000005,,,3205.2487500000034,,
1723017600,2512.39,2552.77,2472.65,2474.38,24130.17376358,2971.12883333333,,,,,2902.245000000006,,,3201.1916666666702,,
1723032000,2474.52,2488.4,2365.62,2413.55,49053.76725272,2956.878166666663,,,,,2883.7110000000057,,,3197.0513750000036,,
1723046400,2413.32,2416.47,2326.75,2350.42,47144.74144941,2941.5279999999966,,,,,2864.0310000000063,,,3192.796458333337,,
1723060800,2350.98,2370.03,2308.94,2343.66,31884.63314692,2926.0893333333297,,,,,2844.508400000006,,,3188.5049583333366,,
1723075200,2342.82,2465.86,2321.07,2430.16,33583.64543126,2910.7813333333297,,,,,2827.680400000006,,,3184.5459583333363,,
1723089600,2430.52,2445.95,2412.21,2414.55,14322.29891837,2894.9139999999966,,,,,2810.4060000000063,,,3180.4639583333364,,
1723104000,2415,2461.04,2408.82,2448.3,19142.50673264,2879.4683333333296,,,,,2793.5000000000064,,,3176.52179166667,,
1723118400,2448.3,2526.72,2412.75,2508.81,49641.27045599,2866.1593333333294,,,,,2777.3610000000062,,,3172.8520000000035,,
1723132800,2508.81,2607.8,2505.2,2575.03,54603.60210722,2853.913166666663,,,,,2762.443000000006,,,3169.49216666667,,
1723147200,2574.99,2725.35,2568.67,2683.59,52389.0975822,2843.3471666666633,,,,,2750.093400000006,,,3166.61854166667,,
1723161600,2683.33,2701.76,2647.32,2694.8,24589.60293867,2832.9186666666633,,,,,2738.6944000000058,,,3163.8218750000033,,
1723176000,2694.67,2708.87,2649.56,2671.16,16854.48179859,2821.7671666666633,,,,,2727.481400000006,,,3160.834125000003,,
1723190400,2671.07,2681.67,2619.17,2635.3,14465.23700884,2810.115166666663,,,,,2716.6598000000063,,,3157.718625000003,,
1723204800,2635.49,2664.31,2557.07,2558.82,34634.20491651,2797.4323333333296,,,,,2704.535400000006,,,3154.23929166667,,
