time,open,high,low,close,Volume,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,20w SMA,21w EMA,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot
1769256000,103.08,103.68,103.08,103.47,73550.612,93.80233333333334,,,,,94.36720000000001,,,,,
1769270400,103.49,104.08,103.37,103.46,114079.435,93.98083333333334,,,,,94.6142,,,,,
1769284800,103.48,103.88,103.2,103.26,74696.976,94.16316666666667,,,,,94.9188,,,,,
1769299200,103.26,103.81,103.25,103.57,61799.979,94.424,,,,,95.20100000000001,,,,,
1769313600,103.58,103.85,103.38,103.42,67520.826,94.65666666666668,,,,,95.4674,,,,,
1769328000,103.41,103.74,103.4,103.51,69240.31,94.86,,,,,95.7358,,,,,
1769342400,103.51,103.67,103.4,103.46,66621.067,95.07266666666668,,,,,96.00319999999999,,,,,
1769356800,103.45,105.69,101.02,101.52,481295.622,95.22333333333334,,,,,96.2324,,,,,
1769371200,101.57,106.78,101.56,104.85,506887.425,95.44666666666669,,,,,96.52720000000001,,,,,
1769385600,104.85,109.65,104.7,108.29,810098.56,95.7455,,,,,96.89139999999999,,,,,
1769400000,108.29,108.9,106.34,108.38,629210.881,96.03466666666668,,,,,97.2564,,,,,
1769414400,108.37,110.4,108.22,109.47,700789.422,96.34066666666668,,,,,97.63959999999999,,,,,
1769428800,109.48,113.93,108.56,112.27,1484367.71,96.74466666666667,,,,,98.08059999999999,,,,,
1769443200,112.26,118.33,106.66,107.57,4372651.872,97.0465,,,,,98.42519999999999,,,,,
1769457600,107.57,109.93,102.65,106.92,2479667.455,97.32683333333334,,,,,98.75779999999999,,,,,
1769472000,106.88,111.39,104.27,109.94,2102966.937,97.65766666666669,,,,,99.14659999999999,,,,,
1769486400,109.93,113.69,107.33,112.69,1614890.805,98.03433333333335,,,,,99.53979999999997,,,,,
1769500800,112.7,113.23,110.27,111.61,1346102.678,98.39350000000003,,,,,99.90919999999998,,,,,
1769515200,111.6,113.06,105.03,108.48,2940558.583,98.69966666666669,,,,,100.21339999999998,,,,,
1769529600,108.47,109.76,105.84,109.42,1384279.206,99.022,,,,,100.5406,,,,,
1769544000,109.41,113.38,108.08,112.93,1873250.684,99.40200000000002,,,,,100.91999999999999,,,,,
1769558400,112.92,115.55,111.91,114.84,1617671.715,99.81083333333335,,,,,101.32719999999999,,,,,
1769572800,114.86,116.28,113.64,114.79,1444540.87,100.22033333333334,,,,,101.74799999999999,,,,,
1769587200,114.78,115.14,111.21,112.47,1855311.266,100.58916666666667,,,,,102.12939999999999,,,,,
1769601600,112.48,115.73,111.97,113.2,3582533.686,100.971,,,,,102.50599999999997,,,,,
1769616000,113.2,115.08,110.53,114.52,2994894.305,101.37133333333334,,,,,102.88019999999999,,,,,
1769630400,114.51,119.56,114.1,117.79,4299971.122,101.784,,,,,103.35499999999998,,,,,
1769644800,117.78,118.69,116.19,117.43,2606030.092,102.18883333333333,,,,,103.81299999999997,,,,,
1769659200,117.44,120.69,117.14,118.17,2234347.848,102.60383333333333,,,,,104.27759999999996,,,,,
1769673600,118.18,118.57,115.36,118.48,2615502.693,103.02749999999999,,,,,104.76619999999997,,,,,
1769688000,118.47,121.74,107.33,110.47,10257536.158,103.30266666666667,,,,,105.07999999999997,,,,,
1769702400,110.47,116.74,110.03,113.6,6303837.963,103.62133333333333,,,,,105.45539999999995,,,,,
1769716800,113.6,117.97,112.61,117.57,3018931.195,104.01833333333333,,,,,105.93239999999994,,,,,
1769731200,117.56,118.61,108.5,109.63,7950468.47,104.28883333333332,,,,,106.29719999999993,,,,,
1769745600,109.63,112.48,104.89,107.14,6801847.414,104.50166666666665,,,,,106.61739999999995,,,,,
1769760000,107.13,107.14,95.51,103.09,13695913.458,104.62299999999999,,,,,106.81039999999993,,,,,
1769774400,103.08,104.2,97,98.56,9461460.243,104.69816666666665,,,,,106.89839999999995,,,,,
1769788800,98.56,98.76,76.55,85.49,29389976.021,104.54749999999999,,,,,106.73639999999995,,,,,
1769803200,85.49,86.78,82.36,86.04,6636318.954,104.39916666666664,,,,,106.54479999999994,,,,,
1769817600,86.05,87.8,85.28,85.28,2267374.791,104.25299999999997,,,,,106.33239999999996,,,,,
1769832000,85.28,85.98,85.28,85.28,1295979.422,104.09466666666665,,,,,106.09899999999996,,,,,
1769846400,85.29,85.76,85.28,85.34,749491.67,103.93649999999998,,,,,105.82959999999996,,,,,
1769860800,85.35,85.7,85.18,85.36,861791.483,103.79716666666666,,,,,105.56279999999994,,,,,
1769875200,85.36,85.47,84.04,85.3,1355825.713,103.69566666666667,,,,,105.28659999999995,,,,,
1769889600,85.29,85.4,84.96,85.31,400586.473,103.59866666666666,,,,,104.99199999999995,,,,,
1769904000,85.3,85.42,85.15,85.28,277519.792,103.46266666666665,,,,,104.66079999999994,,,,,
1769918400,85.29,85.47,85.22,85.24,328861.639,103.314,,,,,104.28279999999995,,,,,
1769932800,85.24,85.35,85,85.18,398653.908,103.17383333333332,,,,,103.91699999999993,,,,,
1769947200,85.18,85.23,84.32,84.99,637023.241,102.99666666666666,,,,,103.54819999999994,,,,,
1769961600,84.99,85.19,84.1,84.93,704869.432,102.81383333333333,,,,,103.18519999999995,,,,,
1769976000,84.92,84.93,78.23,82.37,6013422.527,102.57083333333334,,,,,102.76319999999994,,,,,
1769990400,82.38,88.27,77.33,77.52,13920990.815,102.216,,,,,102.24439999999993,,,,,
1770004800,77.53,80.71,72.61,76.5,16419225.518,101.846,,,,,101.70919999999992,,,,,
1770019200,76.5,84.27,75.6,82.94,9448236.351,101.5765,,,,,101.29659999999994,,,,,
1770033600,82.94,84.54,75.87,76.06,12028153.419,101.17683333333335,,,,,100.74939999999994,,,,,
1770048000,76.06,81.7,75.58,81.24,8536198.253,100.8335,,,,,100.30399999999995,,,,,
1770062400,81.25,82.83,79.22,82.81,3170961.253,100.47800000000002,,,,,99.89099999999993,,,,,
1770076800,82.8,85.88,81.29,83.46,7568527.449,100.14450000000002,,,,,99.52979999999994,,,,,
1770091200,83.45,86.98,82.68,86.7,5399315.017,99.86566666666667,,,,,99.16679999999992,,,,,
1770105600,86.69,87.94,85.51,86.48,5849312.482,99.589,,,,,98.73059999999994,,,,,
1770120000,86.49,89.26,86.24,88.49,10568838.635,99.33933333333334,,,,,98.33279999999993,,,,,
1770134400,88.49,89.21,82.72,84.61,12969907.508,99.02516666666669,,,,,97.83559999999994,,,,,
1770148800,84.61,85.88,83.4,84.6,3136127.668,98.71416666666669,,,,,97.28219999999993,,,,,
1770163200,84.59,88.28,84.58,87.8,5007035.269,98.45133333333335,,,,,96.88679999999994,,,,,
1770177600,87.79,90.84,86.99,90.39,5693580.029,98.23416666666668,,,,,96.55619999999993,,,,,
1770192000,90.38,90.61,88.24,90.55,5150962.16,98.01816666666667,,,,,96.16839999999993,,,,,
1770206400,90.55,92.31,86.26,86.98,13165372.977,97.74350000000001,,,,,95.65419999999993,,,,,
1770220800,86.98,87.5,83.65,87.09,12539279.92,97.503,,,,,95.16379999999992,,,,,
1770235200,87.09,90.08,85.55,89.46,3631587.911,97.2465,,,,,94.78339999999992,,,,,
1770249600,89.45,90.36,73.91,77.29,20707318.648,96.72983333333333,,,,,94.14079999999993,,,,,
1770264000,77.29,80.43,74.13,80.04,14215241.081,96.2575,,,,,93.48299999999992,,,,,
1770278400,80.03,81.1,77.72,78.41,9696588.344,95.73983333333334,,,,,92.75439999999993,,,,,
1770292800,78.41,78.88,72.37,74.14,20228720.006,95.10433333333334,,,,,91.94139999999994,,,,,
1770307200,74.13,78.06,73.94,74.74,10621167.398,94.55716666666667,,,,,91.18679999999993,,,,,
1770321600,74.73,75.45,66.87,67.17,8125963.882,93.89466666666667,,,,,90.26619999999991,,,,,
1770336000,67.17,73.3,64.52,72.89,13318102.709,93.27716666666667,,,,,89.43359999999991,,,,,
1770350400,72.88,75.33,71.88,72.3,8843348.228,92.604,,,,,88.52379999999992,,,,,
1770364800,72.3,75.27,71.65,74.74,6097462.003,91.98949999999999,,,,,87.66999999999993,,,,,
1770379200,74.76,77.2,73.94,75.97,7941601.223,91.44766666666666,,,,,86.82599999999994,,,,,
1770393600,75.96,78.22,75.11,77.66,3955795.16,90.91833333333332,,,,,86.00959999999992,,,,,
1770408000,77.65,78.25,76.71,77.7,1855105.911,90.33116666666666,,,,,85.3541999999999,,,,,
1770422400,77.7,77.94,77.62,77.8,423843.336,89.71383333333333,,,,,84.63819999999993,,,,,
