time,open,high,low,close,Volume
1761912000,1087.8,1091.42,1077.8,1084.16,333.47642
1761926400,1084.02,1092.09,1071.08,1089.21,275.02551
1761940800,1089.21,1090.29,1083.99,1088.64,190.5847
1761955200,1088.5,1093.81,1081.39,1089.6,263.53548
1761969600,1089.83,1090.9,1083.33,1085.9,176.85596
1761984000,1085.8,1088.19,1085.21,1087.97,38.10935
1761998400,1088,1095.52,1081.98,1091.52,209.49226
1762012800,1091.64,1097.76,1090.09,1093.63,247.21784
1762027200,1093.8,1096.18,1089.63,1093.88,94.35019
1762041600,1094,1094.09,1087.81,1089.02,100.87579
1762056000,1088.79,1094.66,1087.63,1094.05,78.97441
1762070400,1094.35,1094.35,1080.18,1087.19,131.53896
1762084800,1086.85,1087.2,1078.08,1080.66,173.60923
1762099200,1080.52,1080.52,1071.66,1077.79,135.06747
1762113600,1077.8,1084.77,1077.47,1083.43,129.11322
1762128000,1083.41,1086.78,1041.31,1042.24,378.98106
1762142400,1042.95,1048.99,1024.56,1028.65,321.28999
1762156800,1029.11,1031.16,1009.2,1016.59,336.36579
1762171200,1016.82,1025.38,960,980.26,635.70643
1762185600,980.07,1025.69,976.92,995.95,2725.00339
1762200000,995.96,997.32,981.41,993.73,690.74785
1762214400,993.48,1000.25,982.39,999.2,310.43581
1762228800,999.18,1001.29,939.21,944,886.87494
1762243200,944.1,962.4,939.6,958.32,691.42376
1762257600,958.2,966.24,935.04,949.92,496.44269
1762272000,949.92,952.68,908.15,919.24,871.57516
1762286400,918.85,940.77,880.8,936.45,706.53156
1762300800,936.3,954.54,900.32,948.59,859.83532
1762315200,948.28,957,940.7,952.68,251.23161
1762329600,952.56,952.56,937.2,944.86,158.35606
1762344000,944.72,965,944.16,963.56,577.51633
1762358400,963.55,967.87,957.85,959.33,415.32214
1762372800,959.14,964.43,951.3,958.62,241.3558
1762387200,958.63,963.84,944.69,963.04,352.88277
1762401600,963.3,964.99,947.07,950.98,91.13386
1762416000,950.82,957.52,949.12,954.24,145.25453
1762430400,954.08,954.72,927.45,933,426.91739
1762444800,933.45,954.45,925.05,947.85,622.63748
1762459200,948,955.93,943.9,950.1,428.28467
1762473600,950.25,995.3,944.86,967.2,623.76984
1762488000,966.73,970.44,958.08,970.2,579.39794
1762502400,969.6,970.43,936.71,942.66,189.50163
1762516800,942.63,949.2,925.33,944.58,521.6077
1762531200,944.59,989.85,937.51,980.4,1231.5368
1762545600,980.29,1000,973.13,990.16,556.05959
1762560000,990.14,1006.12,979.51,996.37,332.78108
1762574400,996.67,1000.74,984.16,995.59,158.45841
1762588800,995.68,1002.06,987.24,989.52,112.73711
1762603200,989.52,998.17,983.62,990.84,182.24018
1762617600,990.84,1005.76,985.45,996.06,402.57091
1762632000,996.12,999.45,990.14,991.1,190.99442
1762646400,990.95,994.19,975.74,981.12,266.57121
1762660800,981.24,992.99,981.13,988.9,184.4498
1762675200,988.99,995.1,982.56,990.24,127.23481
1762689600,990.36,999.11,977.05,994.09,250.97851
1762704000,994.52,1005.25,991.44,1004.46,429.32011
1762718400,1005.03,1007.01,991.06,996.66,427.35874
1762732800,996.52,1018.64,991.62,1013.52,586.4945
1762747200,1014,1014.23,1003.98,1005.73,307.0193
1762761600,1005.76,1006.2,996.45,998.84,132.96423
1762776000,999.44,1003.4,976.38,979.86,207.29379
1762790400,980,989.38,976.22,988.12,298.46516
1762804800,988.26,995.89,983.22,992.15,242.26776
1762819200,992.21,1007.72,986.88,1001.39,629.70067
1762833600,1000.45,1002.36,972.08,974.45,603.65122
1762848000,974.16,982.79,972.84,980.42,285.13512
1762862400,980.29,984.28,972.07,975.97,489.34883
1762876800,975.8,977.6,960.58,961.31,1027.27676
1762891200,961.31,964.9,955.81,957.82,358.64155
1762905600,958.07,965.02,955,960.57,331.51743
1762920000,960.54,962.35,951.9,953.1,187.0595
1762934400,953.24,975,953.24,971.28,254.7856
1762948800,971.04,978.12,946.4,948.87,485.79986
1762963200,949,954.74,937.96,948.87,674.65293
1762977600,948.74,957.44,946.92,952.89,195.18538
1762992000,953.19,963.35,946.66,959.66,258.20181
1763006400,959.92,970.84,957.19,964.71,256.88418
1763020800,964.48,967.78,959.37,966.9,93.81419
1763035200,966.69,967.46,952.64,957.23,293.33296
1763049600,957.23,958.86,910.9,912.96,765.5088
1763064000,912.84,948.16,905.76,926.38,975.24504
1763078400,926.24,932.85,918.69,923.36,580.75147
1763092800,923.26,926.32,899.66,922.24,585.90549
1763107200,922.13,922.42,904.64,908.17,249.32627
1763121600,908.6,930.22,887.6,924.6,763.05668
1763136000,924.53,932.76,918.12,930.84,343.73543
1763150400,930.96,932.64,907.3,915.39,577.12266
1763164800,915.48,935.04,915.48,931.32,512.47058
1763179200,931.22,935.99,926.39,935.76,163.99729
1763193600,935.52,938.16,928.54,929.88,291.83034
1763208000,929.98,937.44,928.56,936.13,221.46436
1763222400,936.13,944.51,930.73,940.38,170.12942
1763236800,940.85,940.85,925.37,931.43,236.83633
1763251200,931.42,940.71,921.23,940.54,365.2049
1763265600,940.56,947.52,937.2,942.74,244.57957
1763280000,942.84,948.74,930.12,931.2,197.75366
1763294400,931.2,938.28,921.61,922.56,242.54146
1763308800,922.68,929.74,908.06,919.38,626.3853
1763323200,919.32,931.12,910.28,926.11,1596.78298
1763337600,926.1,938.84,919.2,934.02,405.08152
1763352000,934.18,936.96,929.7,934.59,110.3307
1763366400,934.92,937.86,930.65,932.6,246.39237
1763380800,933,933.8,901.08,910.56,647.70224
1763395200,911.16,921.84,892.28,896.28,1470.69435
1763409600,894.6,909.59,890.51,906.13,453.46529
1763424000,906.12,917.44,883.52,902.1,2054.76897
1763438400,902.4,912.35,892,909.31,739.66836
1763452800,909.31,923.85,909.3,914.38,302.48465
1763467200,914.5,926.3,910.07,925.1,521.56996
1763481600,925.18,938.28,923.52,934.8,589.63011
1763496000,934.95,936.68,928.2,931.97,120.42573
1763510400,932.39,940.35,924.6,931.5,415.96117
1763524800,931.6,932.02,912.32,930.42,394.9519
1763539200,930.64,933.26,918.91,920.56,167.64498
1763553600,920.89,924.46,892.08,893.76,475.5101
1763568000,893.52,898.44,871.55,877.56,706.71839
1763582400,877.49,900.12,875.52,896.71,508.64608
1763596800,896.4,914.8,893.04,908.89,403.79936
1763611200,908.99,913.22,898.94,906.61,148.22457
1763625600,906.44,907.62,896.25,901.75,94.24292
1763640000,901.44,907.75,887.92,888.76,465.42036
1763654400,888.92,889.1,867,878.88,778.18729
1763668800,878.76,882.66,864.7,865.37,561.94683
1763683200,865.2,876.26,855.35,862.6,1315.92526
1763697600,862.5,865.96,807.03,830.62,1224.58682
1763712000,830.48,838.32,804.44,808.12,1368.36433
1763726400,808.05,830.52,789.6,813.75,1276.00512
1763740800,813.05,835.6,807.27,825,658.97117
1763755200,825.15,835.5,813.25,829.93,492.77595
1763769600,830.2,841.92,829.38,835.92,404.95757
1763784000,835.83,836.64,819.15,831.6,236.65111
1763798400,831.12,831.63,813.12,825.31,738.48439
1763812800,825.3,828.5,814.94,823.06,231.79506
1763827200,822.64,833.68,822.38,832.44,164.36184
1763841600,832.3,840.69,825.5,833.31,267.81846
1763856000,833.44,849.48,832.8,846.3,673.61694
1763870400,846.3,853.89,836.4,840.4,434.10291
1763884800,840.5,846.35,838.69,841.9,159.44589
1763899200,842.1,851.3,842.1,849.68,161.01854
1763913600,849.47,852.59,842.9,849.37,272.85279
1763928000,849.36,855.08,840.36,843.39,378.28316
1763942400,843.36,852.37,835.8,849.2,574.91646
1763956800,849.35,858.1,838.8,853.32,824.8018
1763971200,853.16,856.21,840.07,842.09,184.18363
1763985600,841.5,847.35,829.77,843.75,755.4724
1764000000,843.9,870.9,843.9,868.2,667.13275
1764014400,868.8,875.9,863.4,864.31,297.67904
1764028800,864.3,866.64,856.41,860.6,250.02655
1764043200,860.5,864.49,855.6,855.6,176.34658
1764057600,855.7,859.34,846.9,850.28,317.97043
1764072000,850.5,855.49,837.06,845.96,305.90559
1764086400,846.02,861.4,845.32,854.8,437.65253
1764100800,854.86,867.09,850.8,862.01,279.58419
1764115200,862.18,869.28,858.8,859.9,192.46743
1764129600,859.88,862.55,857.04,860.21,144.96189
1764144000,859.74,859.74,852.45,857.35,184.59023
1764158400,857.52,868.08,851.61,864.48,399.58927
1764172800,864.6,897.47,864.6,896.19,623.33817
1764187200,896.5,896.64,888.94,891.46,328.22753
1764201600,891.45,904.1,889.3,895.34,515.71623
1764216000,895.33,899,890.9,893.57,126.10891
1764230400,893.52,895.71,889.56,892.4,262.22979
1764244800,892.49,893.99,883.81,892.86,279.07368
1764259200,892.88,898.2,890,895.96,165.65642
1764273600,896.34,898.67,891.45,895.44,177.85406
1764288000,895.35,899.25,888.92,892.06,165.91446
1764302400,892.23,897.96,881.62,882.1,86.84748
1764316800,882.15,898.2,882.15,891.79,122.25753
1764331200,891.65,906.45,887.16,901.8,379.07005
1764345600,901.95,902.26,876.5,886.55,467.32751
1764360000,886.4,890.6,883.4,887.8,347.98104
1764374400,887.5,889.19,883.6,884.3,117.6307
1764388800,884.6,885.15,876.56,879.01,125.29795
1764403200,878.8,882.4,877.63,878.89,52.07092
1764417600,878.73,882.03,875.6,880.91,100.58825
1764432000,880.8,881.8,868.69,873.37,262.67147
1764446400,873.39,875.8,871.1,872.96,47.82062
1764460800,872.96,878.82,869.36,875.83,75.89751
1764475200,875.72,876.89,870.4,874.8,48.83171
1764489600,875,879.6,874.8,876.91,40.1686
1764504000,876.86,897.87,876.2,893.9,261.18084
1764518400,893.89,899.7,893.2,895.2,227.85916
1764532800,895.3,896.87,874.9,874.9,265.0713
1764547200,875,876.99,827.77,828.6,889.36516
1764561600,828.48,832.68,820.85,832.31,272.29908
1764576000,832.43,833,823.2,824.6,222.89775
1764590400,824.5,825.58,801.78,811.68,390.66544
1764604800,811.68,818.46,808.35,814.98,328.72592
1764619200,815.04,831.76,815.04,826.8,244.47428
1764633600,826.57,833.64,820.34,828.1,181.80034
1764648000,828.36,832.88,827.99,830.76,98.15229
1764662400,830.48,845.26,825.44,843.06,180.05149
1764676800,843.3,875,839.67,871.6,425.68811
1764691200,872,885.1,866,882.5,522.66503
1764705600,882.6,882.95,873.1,877.41,351.78716
1764720000,877.5,889.9,873.95,887.72,261.63005
1764734400,888.19,910.8,887.55,896.85,294.07908
1764748800,897.15,901.5,894.15,899.19,252.04266
1764763200,899.04,906.06,888.44,897.15,786.37828
1764777600,897.68,908.22,892.92,907.2,385.87183
1764792000,907.34,922.6,905.46,921.03,563.55031
1764806400,921.02,928.19,915.6,916.77,356.077
1764820800,916.59,918.96,906.65,910.7,443.22224
1764835200,910.5,913.29,907.2,909.01,132.78603
1764849600,909.29,915.84,902,910.93,125.86894
1764864000,911.12,912.62,887.18,898.74,549.44059
1764878400,898.75,904.44,894.07,900.17,968.28443
1764892800,900.2,907.24,899.8,902.94,110.15672
1764907200,902.99,907.6,899.16,902.31,306.93021
1764921600,902.37,902.46,889.9,894,124.09181
1764936000,893.9,900.11,884.9,888.7,240.35795
1764950400,889,890.01,870.82,883.88,495.92911
1764964800,883.68,885.12,878.67,883.69,103.6309
1764979200,883.69,888.04,881.45,887.4,76.79584
1764993600,887.28,888.23,882.24,884.64,34.71067
1765008000,884.52,884.88,878.04,883.9,35.22271
1765022400,883.57,896.64,883.44,890.04,117.18676
1765036800,889.92,897.87,888.32,889.64,210.10892
1765051200,889.81,895.69,889.55,890.38,59.61784
1765065600,890.37,898.23,890.37,897.9,56.68007
1765080000,897.81,897.81,891.22,891.6,32.90345
1765094400,891.3,893.3,887.12,888.35,159.70929
1765108800,888.49,894.02,870.62,890.63,302.71891
1765123200,890.21,905.76,887.06,903.6,179.39742
1765137600,903.72,905.1,881.28,894.24,124.64255
1765152000,894.12,909.66,891.61,901.94,153.64732
1765166400,901.94,905.64,900.51,902.85,72.61018
1765180800,903.03,912.15,902.59,906.28,232.52648
1765195200,905.85,913.12,896.42,896.61,166.46649
1765209600,896.42,900.38,889.13,894.79,140.45853
1765224000,894.92,904.8,894.92,897.31,167.39372
1765238400,897.35,899.55,888.42,894.06,208.17099
1765252800,894.32,895.69,884.78,889.17,187.33339
1765267200,888.87,888.87,883.53,886.86,58.28717
1765281600,886.95,908.52,881.92,907.3,149.68309
1765296000,907.56,927.6,907.56,913.8,290.58528
1765310400,913.68,914.49,893.92,897.34,223.15461
1765324800,897.24,898.68,887.15,890.28,226.09305
1765339200,890.16,896.37,889.2,894.13,101.71018
1765353600,894.14,896,884.76,886.69,84.66988
1765368000,886.53,892.05,884.28,891.7,77.80172
1765382400,891.58,904.76,889.95,902.64,302.50889
1765396800,902.16,915,891.16,893.04,194.33228
1765411200,892.92,894.84,861.72,867,312.04131
1765425600,866.88,873.8,865.13,867.03,99.40953
1765440000,866.56,868.83,862.5,867.2,52.66787
1765454400,866.55,871.04,859.95,866.4,172.96607
1765468800,866.1,881.1,861.45,876.3,183.54758
1765483200,876.45,891.5,876.45,885.8,164.19865
1765497600,885.71,896.2,879.4,892.71,610.19445
1765512000,892.42,893.88,886.1,889.42,106.21846
1765526400,889.2,889.45,883.83,885.99,69.04297
1765540800,885.3,892.58,872.62,874.03,453.52379
1765555200,874.13,882,870.8,877.2,171.19037
1765569600,877.27,882.6,875.25,881.76,71.4526
1765584000,881.7,887.64,880.43,887.64,49.16146
1765598400,887.45,888.96,883.72,886.43,44.34408
1765612800,886.44,893.88,885.86,892.33,56.03523
1765627200,892.58,899.9,886.93,899.33,106.09779
1765641600,899.52,904.16,891.46,893.65,196.82718
1765656000,893.73,897.68,889.84,897.01,59.09341
1765670400,896.95,899.52,894.49,895.35,105.2244
1765684800,895.48,896.64,891.46,896.64,154.36666
1765699200,896.76,898.13,884.4,889.08,70.3872
1765713600,888.84,894.48,883.2,886.2,143.66837
1765728000,886.08,888.48,880.92,883.28,170.90331
1765742400,883.32,884.75,870.08,877.26,112.14083
1765756800,877.44,895.32,876.36,889.44,131.9792
1765771200,889.48,891.48,886.74,889.2,155.08379
1765785600,889.19,893.26,887.29,887.59,70.39316
1765800000,887.52,890.03,851.82,857.99,305.52012
1765814400,857.83,859.87,840.84,849.24,331.41244
1765828800,849.2,858.71,844.5,858.62,112.94721
1765843200,858.12,858.55,849.99,854.91,310.63077
1765857600,855.4,865.69,847.11,859.69,151.38664
1765872000,859.56,865.76,857.08,865.43,212.62057
1765886400,865.65,877.81,858.6,876.3,233.39016
1765900800,876.15,876.3,866.33,870.17,211.28714
1765915200,869.86,875.4,868.79,875.11,64.30123
1765929600,875.59,875.59,861.77,862.89,176.37309
1765944000,863,870.85,855.2,867.88,202.36967
1765958400,867.67,867.92,855.3,859.89,585.28971
1765972800,859.74,875.93,852.6,853.61,409.67947
1765987200,852.91,858.14,833.25,840.36,371.63634
1766001600,840.47,844.48,836.55,842.7,106.92184
1766016000,842.8,846.1,832.96,836.1,226.08912
1766030400,836.1,839.17,830,833,93.06371
1766044800,833.02,841.12,832.58,839.3,62.29657
1766059200,839.43,852.86,836.85,847.95,243.54472
1766073600,847.6,848.08,818.28,820.26,395.3045
1766088000,820.2,831.22,820.2,829.56,182.09464
1766102400,829.87,840.93,820.71,836.88,332.63052
1766116800,837,849.54,835.2,842.7,117.69724
1766131200,842.44,848.85,841.8,848.6,48.10632
1766145600,848.7,854.2,843.2,846.39,666.10644
1766160000,845.8,857.04,843.31,855.37,192.53346
1766174400,855.65,861.92,854.04,855.61,184.32396
1766188800,856.07,859.33,852.13,858.09,105.17733
1766203200,858,861.84,852.17,853.62,313.55813
1766217600,853.68,855.72,850.72,853.28,33.88095
1766232000,853.18,853.56,850.57,853.56,64.40592
1766246400,853.65,854.28,852.03,852.73,103.70389
1766260800,852.89,854.73,850.8,853.92,74.40159
1766275200,853.8,854.76,846.72,849.96,88.69312
1766289600,849.94,850.16,847.95,849.64,27.48821
1766304000,849.4,859.32,848.76,855.96,52.77882
1766318400,856.71,859.3,845.64,848.45,219.53366
1766332800,847.68,856.36,846.31,855.51,115.96071
1766347200,855.48,859.08,850.85,858.2,53.08956
1766361600,858.2,867.25,850.98,855.82,134.82895
1766376000,855.62,860.7,854.77,860.32,95.49143
1766390400,860.29,867.74,859.81,865.34,235.0291
1766404800,865.33,870.3,861.6,867.6,265.40104
1766419200,867.48,868.6,856.6,857.16,172.33396
1766433600,856.9,860.1,853.01,858.19,301.25212
1766448000,858.19,860.89,852,856.99,110.27645
1766462400,856.4,856.99,847,848.58,494.24609
1766476800,849.03,853.11,847.51,852.57,66.66008
1766491200,852.43,852.43,838.18,843.53,161.58891
1766505600,843.48,849.69,838.68,841.07,133.82231
1766520000,840.73,847.08,839.76,843.95,93.03236
1766534400,843.95,847.47,835.8,840.37,97.14235
1766548800,840.48,841.8,835.56,837.48,96.6779
1766563200,837.2,839.1,834.88,837.82,101.86247
1766577600,837.31,842.6,835.64,840.29,119.31017
1766592000,839.93,848.66,839.5,847.02,168.97319
1766606400,847.2,849.58,846.01,846.16,64.08922
1766620800,846.13,847.47,843.45,844.14,71.06737
1766635200,844.14,844.59,841.48,842.46,82.12095
1766649600,842.52,844.18,834.88,837.57,69.93077
1766664000,836.96,844.48,834.75,841.71,150.6104
1766678400,841.9,842.35,838.52,840.74,210.08172
1766692800,840.56,842.77,826.13,828.67,163.83943
1766707200,829.19,843.9,827.55,839.91,138.95153
1766721600,840.02,846.27,835.13,840.25,324.65695
1766736000,840.71,842.33,838.43,838.78,55.52351
1766750400,838.87,842.87,820.82,828.3,164.44285
1766764800,828.4,833.8,827.25,832.15,92.34789
1766779200,832.26,837.32,831.8,834.34,104.97325
1766793600,834.29,835.99,833.95,835.68,144.97203
1766808000,835.67,842.56,833.2,840.04,131.28252
1766822400,840.39,844.12,837.28,840.54,192.23217
1766836800,840.69,841.25,838.13,840.65,95.20274
1766851200,840.61,841.43,838.48,840.36,68.90703
1766865600,840.48,845.84,839.39,844.51,56.24943
1766880000,844.68,845.03,838.7,840.84,60.37726
1766894400,841.02,843.4,841.02,843.29,35.65844
1766908800,843.14,855.99,843.14,854.9,82.37622
1766923200,855,862.68,854.11,860.1,64.38969
1766937600,860.2,866.3,858.32,859.1,157.00932
1766952000,859.35,861.75,855.72,858.79,147.87375
1766966400,858.79,871.23,857.92,868.14,148.17384
1766980800,868.28,870.35,857.93,859.92,147.41245
1766995200,860.03,860.64,846.57,851.74,93.93461
1767009600,851.32,854.2,845.09,852.75,130.11174
1767024000,852.6,854.56,849.1,851.8,242.30013
1767038400,852.09,853.8,850.16,851.22,67.53584
1767052800,851.14,852.48,847.64,851.62,177.51675
1767067200,851.8,853.9,849.35,852.79,63.64114
1767081600,852.87,858.64,852.87,853.4,139.37109
1767096000,853.5,862.91,853.5,861.74,158.08104
1767110400,862,862.15,856.56,858.98,149.96856
1767124800,858.84,861.99,857.5,860.88,82.92939
1767139200,861,861.72,856.56,858.09,162.83689
1767153600,857.99,867.23,857.82,867.23,100.57702
1767168000,867.3,868.2,863.88,868.05,111.83893
1767182400,867.91,876.54,859.5,862.05,278.82948
1767196800,862.04,863.47,856.7,862.99,193.4988
1767211200,862.65,865.01,859.26,862.35,89.80306
1767225600,862.52,872.89,862.3,867.72,411.39046
1767240000,867.59,867.69,858,858.06,82.55688
1767254400,857.88,860.55,857.25,860.16,23.67528
1767268800,860.01,860.16,854.85,858.23,52.36194
1767283200,858.14,860.61,856.05,860.61,53.06753
1767297600,860.32,863.66,859.05,863.37,81.93778
1767312000,863.4,866.17,858.38,865.05,415.30942
1767326400,865.1,890.1,862.08,863.91,612.09593
1767340800,864,873.3,864,868.62,158.36961
1767355200,868.6,881.6,864.76,877.14,414.35439
1767369600,877.4,890.59,877,880.33,559.17505
1767384000,880.43,885.11,878.23,881.29,349.76682
1767398400,881.3,883.87,841.88,878.35,908.82842
1767412800,878.64,879.6,868.32,872.27,160.09218
1767427200,871.92,875.03,871.2,873.36,80.1372
1767441600,873.24,876.91,871.44,873,121.05438
1767456000,873,876.6,872.68,876.05,167.79788
1767470400,876.07,879.51,874.83,878.04,139.16046
1767484800,878.05,883.21,877.93,882.7,230.81638
1767499200,882.7,890.2,882.42,884.05,113.09498
1767513600,884,886.8,882,884.4,48.22315
1767528000,884.51,889.68,883.09,888.68,87.12105
1767542400,888.7,902.6,888.7,892.44,390.57741
1767556800,892.56,897.35,890.52,895.29,238.60075
1767571200,895.44,906.35,893.97,899.98,435.52194
1767585600,899.78,900.39,890.22,899,316.73542
1767600000,899.1,908.48,895.22,908.01,121.28077
1767614400,907.97,908.03,900,906.39,257.50415
1767628800,906.44,913.9,901.02,910.98,259.24655
1767643200,910.96,916.31,908.88,910.35,179.86618
1767657600,910.38,911.86,904.44,907.81,282.5287
1767672000,908.25,910.23,902.85,904.94,130.09443
1767686400,904.91,914.55,904.14,913,41.71236
1767700800,913.1,923.59,911.33,918.91,340.61511
1767715200,918.96,920.4,891.36,900.35,299.05834
1767729600,900.35,919.73,900.35,917.14,418.48627
1767744000,917.22,918.46,904.19,909.19,267.68191
1767758400,909.12,918.15,908.56,918.15,58.50698
1767772800,918.3,919.35,907.45,909.85,277.51514
1767787200,909.96,910.08,894.43,898.38,230.94307
1767801600,898.24,901.11,891.7,896.42,241.19643
1767816000,896.47,900.32,893.12,899.39,88.24799
1767830400,899.51,903.98,891.68,892.58,168.48759
1767844800,892.96,896.32,874.28,884.01,191.46787
1767859200,883.66,886.42,878.02,885.51,95.90934
1767873600,885.57,888.44,876.69,888.04,218.12189
1767888000,887.96,890.87,885.08,886.71,233.32422
1767902400,886.82,893.99,884.52,891.58,91.18972
1767916800,891.48,895.49,887.47,895.1,207.30197
1767931200,895.12,898.34,892.84,892.84,91.04244
1767945600,892.82,893.5,885.12,888.6,126.09184
1767960000,888.62,899.2,884.54,893.64,289.2216
1767974400,893.7,900.14,890.15,892.2,274.42306
1767988800,892.1,897.07,890.8,895.55,88.20609
1768003200,895.56,906.75,895.56,906.72,107.26337
1768017600,906.73,909.12,901.92,904.2,66.7395
1768032000,904.67,905.15,897.9,899.31,79.90444
1768046400,899.28,909.53,898.16,907.48,110.74109
1768060800,907.68,914.34,905.52,912.8,469.72097
1768075200,912.94,914.98,901.28,906.78,142.67637
1768089600,906.9,912.75,903.14,911.4,98.5842
1768104000,911.49,914.96,909.81,912.59,90.5008
1768118400,912.47,915.88,910.56,910.96,45.85905
1768132800,910.85,914.19,904.2,907.5,265.08516
1768147200,907.4,909.67,902.23,902.33,225.19325
1768161600,902.67,903.87,897.72,903.36,142.17308
1768176000,903.48,909.2,895.68,904.16,237.39619
1768190400,903.89,908.82,902.4,904.03,76.50499
1768204800,903.6,907.15,897.45,900.15,133.6097
1768219200,900,904.2,893,903.49,113.26067
1768233600,903.28,908.47,899.41,907.15,118.16685
1768248000,906.84,907.44,900.68,905.01,122.46004
1768262400,905.04,906.99,901.32,905.36,104.42514
1768276800,905.51,913.65,904.79,908.84,115.07784
1768291200,909.32,911.04,906.61,906.96,287.375
1768305600,906.98,915.92,905.29,915.75,149.80673
1768320000,915.75,944.87,915.75,942.15,620.13752
1768334400,942.26,952.82,939.95,943.3,487.8237
1768348800,942.95,954,942.95,949.61,283.37024
1768363200,949.57,951.73,935.09,936.78,306.89918
1768377600,936.97,938.35,928.01,928.41,125.63418
1768392000,928.09,945.54,928,942.12,286.9319
1768406400,942.05,947.46,938.21,943.92,581.42185
1768420800,943.56,949.8,943.12,948.49,228.74049
1768435200,948.58,948.58,928.8,931.09,384.26036
1768449600,931.47,961.54,931.38,938.59,1163.82399
1768464000,938.9,942.5,937.6,938.17,71.83896
1768478400,937.98,945.5,930,937.27,207.07097
1768492800,937.27,942.3,924.69,927.36,505.12414
1768507200,927.24,932.93,923.76,931.02,76.26611
1768521600,930.74,933.71,928.8,928.95,174.41399
1768536000,928.95,935.64,926.91,933.39,108.42034
1768550400,933.66,937.89,931.78,934.99,51.05206
1768564800,934.91,937.04,923.5,926.64,98.2875
1768579200,926.53,931.98,925.76,930.98,139.92579
1768593600,930.93,939.83,926.45,937.86,115.06002
1768608000,937.93,938.84,935.17,937.08,171.73311
1768622400,937.33,938.88,935.07,935.8,49.9361
1768636800,935.52,944.26,935.4,942.77,47.40401
1768651200,942.74,959.15,941.11,955.08,275.01848
1768665600,955.08,955.68,948.59,952.31,222.31704
1768680000,952.13,953.67,944.49,946.39,265.22275
1768694400,946.71,950.29,942.8,949.56,237.6872
1768708800,949.44,949.57,944.43,944.76,32.78115
1768723200,944.4,947.08,943.56,946.12,28.40436
1768737600,946.14,950.39,944.16,949.44,71.24947
1768752000,949.59,952.68,948.48,949.42,86.5448
1768766400,949.37,953.28,931.24,931.8,347.825
1768780800,931.68,931.68,902.73,924.75,3357.9132
