time,open,high,low,close,Volume,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,20w SMA,21w EMA,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot
1722758400,60307.9,60949.9,60045,60848,1441577,65540.11999999998,,,,,65297.98600000001,,,62496.755833333315,,
1722772800,60848,61058.7,58900,59019.1,5281171,65444.521666666646,,,,,65117.56800000001,,,62485.31874999998,,
1722787200,59024.5,59417.7,57017.1,59202.1,8663014,65353.55666666665,,,,,64937.36600000001,,,62473.90999999998,,
1722801600,59202,59537.5,57966.3,58134.4,3253276,65226.39166666665,,,65143.92,61801.54123375536,64722.948000000004,,,62458.724166666645,,
1722816000,58134.3,58263.5,52300,53878.3,24805237,65007.47499999998,,,,,64436.052,,,62425.28333333331,,
1722830400,53873.4,54545.3,48794.7,52644.9,21296525,64770.53666666664,,,,,64131.666000000005,,,62387.56208333331,,
1722844800,52643.8,53192.6,50618,51330,10786852,64504.54999999997,,,,,63799.988000000005,,,62345.52083333331,,
1722859200,51330,54973.9,49510.1,54316,20390422,64284.464999999975,,,,,63536.174000000006,,,62315.82041666665,,
1722873600,54315.9,55498,52530.6,53474,7780002,64042.92833333331,,,,,63249.46800000001,,,62284.669166666645,,
1722888000,53470,55194.9,53470,54014.6,4425069,63811.59999999998,,,,,62977.42200000001,,,62256.29874999997,,
1722902400,54016.6,56266,53943.9,55654.7,4679456,63609.45666666664,,,,,62728.64000000001,,,62234.02666666664,,
1722916800,55660.2,56179.5,55212,56009.1,3150122,63408.941666666644,,,,,62484.34000000001,,,62214.271249999976,,
1722931200,56009.1,56126.6,54547.9,55204.6,4825664,63192.14833333331,,,,,62201.306000000004,,,62189.46541666664,,
1722945600,55204.6,56610.2,54364.3,56397.3,6494099,62984.51499999998,,,,,61938.74400000001,,,62168.06166666664,,
1722960000,56397.4,57036,56234,56752.7,3670742,62793.341666666645,,,,,61682.08800000001,,,62148.6770833333,,
1722974400,56756,56928,55788.3,56002.8,2449891,62595.651666666636,,,,,61440.98800000002,,,62125.175833333305,,
1722988800,56002.8,57277.2,55560,56860,3688324,62411.41999999997,,,,,61232.81000000001,,,62104.6508333333,,
1723003200,56860.1,57258,56545,56928.8,2158163,62235.12166666664,,,,,61036.47200000001,,,62086.480833333306,,
1723017600,56933.3,57747.9,56871.1,56960.8,3272375,62054.3133333333,,,,,60844.13400000001,,,62067.02999999996,,
