time,open,high,low,close,Volume,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,20w SMA,21w EMA,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot
1768262400,84.57,84.71,83.97,84.35,25277.811,82.0603333333333,,,,,82.43839999999999,,,,,
1768266000,84.34,84.54,83.54,83.85,38312.311,82.12449999999997,,,,,82.5182,,,,,
1768269600,83.85,85.8,83.85,85.56,28387.016,82.21666666666665,,,,,82.62759999999999,,,,,
1768273200,85.59,86.09,85.07,85.49,28696.015,82.30749999999999,,,,,82.72859999999999,,,,,
1768276800,85.5,86.02,85.4,85.86,22302.66,82.40383333333332,,,,,82.84039999999999,,,,,
1768280400,85.86,86,84.75,85.45,36758.167,82.49083333333331,,,,,82.949,,,,,
1768284000,85.44,85.54,84.74,85.04,26217.43,82.57066666666665,,,,,83.04759999999999,,,,,
1768287600,85.05,85.43,84.84,85.29,22815.262,82.65616666666665,,,,,83.15119999999999,,,,,
1768291200,85.29,86.18,85.29,85.79,25022.881,82.7463333333333,,,,,83.26180000000001,,,,,
1768294800,85.8,85.9,85.27,85.44,35574.798,82.82999999999997,,,,,83.36859999999999,,,,,
1768298400,85.44,85.74,85.31,85.63,13792.111,82.92199999999997,,,,,83.4772,,,,,
1768302000,85.65,85.89,85.5,85.8,15110.839,83.02099999999996,,,,,83.58839999999998,,,,,
1768305600,85.81,86.1,85.47,85.9,18778.181,83.1178333333333,,,,,83.70279999999998,,,,,
1768309200,85.91,88,85.81,87.78,95970.443,83.24016666666664,,,,,83.8582,,,,,
1768312800,87.78,89.17,87.64,88.87,126694.844,83.38349999999997,,,,,84.03259999999999,,,,,
1768316400,88.88,88.9,87.51,88.74,66703.79,83.52883333333331,,,,,84.2054,,,,,
1768320000,88.74,89.05,88.06,88.94,45814.69,83.67599999999997,,,,,84.3822,,,,,
1768323600,88.94,89.06,86.88,87.06,52889.969,83.79183333333329,,,,,84.5226,,,,,
1768327200,87.07,87.87,86.3,87.71,54076.797,83.91599999999995,,,,,84.6724,,,,,
1768330800,87.7,88.02,87.01,87.62,29017.022,84.0413333333333,,,,,84.8194,,,,,
1768334400,87.63,87.64,86.1,86.86,32772.367,84.15233333333327,,,,,84.9514,,,,,
1768338000,86.85,87.26,86.75,87.1,16483.532,84.26666666666662,,,,,85.0892,,,,,
1768341600,87.1,88.2,86.71,87.03,25627.489,84.3808333333333,,,,,85.22380000000001,,,,,
1768345200,87.05,88.09,86.85,88.01,24263.143,84.51416666666661,,,,,85.3776,,,,,
1768348800,88.02,88.5,87.64,88.24,41964.641,84.64899999999994,,,,,85.53659999999999,,,,,
1768352400,88.25,89.88,88.07,89.85,52491.214,84.81149999999995,,,,,85.70060000000001,,,,,
1768356000,89.83,89.9,89.31,89.65,41126.787,84.97066666666662,,,,,85.8256,,,,,
1768359600,89.65,90.87,89.16,90.8,46828.768,85.14999999999993,,,,,85.9818,,,,,
1768363200,90.8,91.7,90.6,90.78,90581.025,85.32599999999995,,,,,86.1266,,,,,
1768366800,90.78,91.2,89.28,89.51,60026.999,85.47999999999995,,,,,86.2482,,,,,
1768370400,89.51,90.7,89.42,90.28,59334.347,85.64699999999995,,,,,86.38199999999999,,,,,
1768374000,90.29,90.76,89.92,90.19,34969.378,85.81333333333328,,,,,86.49159999999998,,,,,
1768377600,90.2,90.47,89.4,90.2,41989.019,85.97833333333328,,,,,86.604,,,,,
1768381200,90.2,90.67,90.12,90.61,29101.288,86.14983333333329,,,,,86.73119999999999,,,,,
1768384800,90.59,90.83,90.22,90.25,26304.386,86.31583333333329,,,,,86.84919999999998,,,,,
1768388400,90.26,90.9,90.02,90.66,35929.517,86.46599999999994,,,,,86.9754,,,,,
1768392000,90.66,92.16,90.64,92.03,87128.949,86.60983333333327,,,,,87.12799999999999,,,,,
1768395600,92.03,92.23,91.01,91.73,91663.847,86.75549999999994,,,,,87.28399999999998,,,,,
1768399200,91.73,92.15,90.58,91.36,114530.569,86.88583333333327,,,,,87.42679999999999,,,,,
1768402800,91.35,91.88,90.25,91.8,99876.831,87.02533333333328,,,,,87.54679999999999,,,,,
1768406400,91.8,91.96,90.67,91.23,71935.237,87.15266666666662,,,,,87.66699999999997,,,,,
1768410000,91.23,91.46,89.81,90.63,64557.98,87.25133333333329,,,,,87.77059999999997,,,,,
1768413600,90.62,92.38,90.45,92.35,59612.849,87.38083333333329,,,,,87.89639999999997,,,,,
1768417200,92.35,93,92.05,92.75,69184.245,87.52249999999995,,,,,88.03079999999996,,,,,
1768420800,92.73,93.56,92.26,93.26,63032.113,87.67099999999995,,,,,88.18359999999997,,,,,
1768424400,93.26,93.43,92.31,93.31,59436.878,87.82033333333328,,,,,88.33519999999997,,,,,
1768428000,93.31,93.81,92.66,92.66,35060.517,87.95799999999993,,,,,88.48339999999999,,,,,
1768431600,92.66,93.47,91.26,92.32,92807.608,88.09783333333327,,,,,88.62259999999998,,,,,
1768435200,92.34,93.12,91.81,92.36,46363.083,88.23349999999995,,,,,88.76999999999998,,,,,
1768438800,92.38,92.5,87,88.38,236724.071,88.27649999999994,,,,,88.84719999999999,,,,,
1768442400,88.39,90.39,88.01,88.74,136820.053,88.33516666666661,,,,,88.93499999999999,,,,,
1768446000,88.78,88.92,86.55,87.92,165370.759,88.37633333333329,,,,,89.01639999999998,,,,,
1768449600,87.93,88.53,87.5,87.91,74012.21,88.40716666666661,,,,,89.06339999999999,,,,,
1768453200,87.91,88.68,87.21,88.32,75939.734,88.44533333333328,,,,,89.11999999999998,,,,,
1768456800,88.3,90.02,88.27,89.93,75517.344,88.5171666666666,,,,,89.20139999999998,,,,,
1768460400,89.96,90.31,89.22,89.46,52696.626,88.57933333333328,,,,,89.28159999999998,,,,,
1768464000,89.45,90.07,89.09,90.05,43209.902,88.65933333333328,,,,,89.38179999999998,,,,,
1768467600,90.05,90.79,89.56,90.61,46336.854,88.7468333333333,,,,,89.48819999999998,,,,,
1768471200,90.61,91.54,90.57,91.28,73236.603,88.85166666666662,,,,,89.59799999999997,,,,,
1768474800,91.26,91.66,90.91,91.31,41533.152,88.96483333333327,,,,,89.71539999999999,,,,,
1768478400,91.33,91.45,90.64,91.12,55729.852,89.07766666666662,,,,,89.82519999999998,,,,,
1768482000,91.14,91.17,88.07,88.75,159251.19,89.15933333333328,,,,,89.88419999999998,,,,,
1768485600,88.74,90.58,88.05,90.5,119080.03,89.2416666666666,,,,,89.97619999999999,,,,,
1768489200,90.49,90.95,89.7,90.7,80928.495,89.32849999999993,,,,,90.0346,,,,,
1768492800,90.72,91.98,90.05,90.97,106772.385,89.4136666666666,,,,,90.07659999999998,,,,,
1768496400,90.99,91.78,90.99,91.69,52955.951,89.5176666666666,,,,,90.13559999999998,,,,,
1768500000,91.68,92.63,91.64,92.17,71005.971,89.63649999999993,,,,,90.20019999999998,,,,,
1768503600,92.18,92.97,92.01,92.48,75884.422,89.75633333333327,,,,,90.30859999999998,,,,,
1768507200,92.49,92.51,91.14,91.88,85961.541,89.85783333333326,,,,,90.39199999999997,,,,,
1768510800,91.88,92.57,91.82,92.17,57537.086,89.96999999999993,,,,,90.48299999999998,,,,,
1768514400,92.17,92.4,91.77,91.9,18925.542,90.07449999999993,,,,,90.58379999999997,,,,,
1768518000,91.9,92.92,90.35,91.45,117741.998,90.1686666666666,,,,,90.67079999999999,,,,,
1768521600,91.48,91.58,90.62,90.66,59448.575,90.24799999999992,,,,,90.74339999999998,,,,,
1768525200,90.65,92.14,90.46,91.25,75109.706,90.30583333333327,,,,,90.80819999999999,,,,,
1768528800,91.23,91.4,89.64,90.18,90265.107,90.3276666666666,,,,,90.84699999999997,,,,,
1768532400,90.19,90.95,90.01,90.36,35685.265,90.35466666666659,,,,,90.85719999999998,,,,,
1768536000,90.36,91.08,90.36,91.06,28816.707,90.38999999999993,,,,,90.88539999999998,,,,,
1768539600,91.06,91.9,90.36,91.45,70049.847,90.4631666666666,,,,,90.89839999999997,,,,,
1768543200,91.44,91.48,89.94,90.49,69395.061,90.50949999999993,,,,,90.89259999999996,,,,,
1768546800,90.5,91.23,90.48,91.03,31912.194,90.56633333333328,,,,,90.92299999999997,,,,,
1768550400,91.03,91.43,90.61,91.24,25498.554,90.63933333333328,,,,,90.94219999999997,,,,,
1768554000,91.21,91.74,91.01,91.18,42265.85,90.70733333333327,,,,,90.96199999999997,,,,,
1768557600,91.17,91.53,90.46,90.6,44486.424,90.76683333333327,,,,,90.96999999999997,,,,,
1768561200,90.6,91.4,90.22,91.11,57950.75,90.81849999999993,,,,,90.97999999999996,,,,,
1768564800,91.11,91.14,90.26,90.29,44486.274,90.85266666666662,,,,,90.98079999999996,,,,,
1768568400,90.29,90.35,87.92,89.05,241341.444,90.83933333333327,,,,,90.94859999999997,,,,,
1768572000,89.05,89.97,88.51,89.33,107222.066,90.83399999999993,,,,,90.89459999999995,,,,,
1768575600,89.32,89.99,87.12,88.03,162838.421,90.78783333333327,,,,,90.82059999999996,,,,,
1768579200,88.05,89.4,87.99,88.96,71548.757,90.75749999999994,,,,,90.77259999999997,,,,,
1768582800,88.96,89.07,88.3,88.84,34486.3,90.74633333333327,,,,,90.71339999999996,,,,,
1768586400,88.85,89.84,88.54,89.08,50057.953,90.72633333333326,,,,,90.67039999999997,,,,,
1768590000,89.09,89.6,88.68,89.46,22714.13,90.7141666666666,,,,,90.64699999999998,,,,,
1768593600,89.47,89.68,88.9,89.39,19307.827,90.7006666666666,,,,,90.58779999999996,,,,,
1768597200,89.39,90.3,89.26,90.17,32487.13,90.69333333333326,,,,,90.53619999999995,,,,,
1768600800,90.18,90.2,89.71,89.89,16479.918,90.68733333333327,,,,,90.46879999999993,,,,,
1768604400,89.88,90.1,89.78,90.1,14015.929,90.67799999999994,,,,,90.40459999999993,,,,,
1768608000,90.09,90.18,89.85,89.85,10496.064,90.64166666666661,,,,,90.34839999999993,,,,,
1768611600,89.84,90.1,89.84,90.02,12089.421,90.61316666666661,,,,,90.30239999999992,,,,,
1768615200,90.02,90.13,90,90.13,7934.905,90.59266666666662,,,,,90.25779999999993,,,,,
1768618800,90.12,90.16,90.06,90.09,7684.881,90.56416666666661,,,,,90.29199999999993,,,,,
1768622400,90.09,90.11,90.03,90.07,5844.043,90.54483333333329,,,,,90.31859999999995,,,,,
1768626000,90.07,90.13,90.04,90.08,7454.74,90.53566666666661,,,,,90.36179999999995,,,,,
1768629600,90.08,90.11,89.82,90.1,13195.448,90.49816666666659,,,,,90.40559999999996,,,,,
1768633200,90.08,90.12,90.05,90.09,6369.713,90.45383333333326,,,,,90.44099999999997,,,,,
1768636800,90.09,90.1,90.05,90.06,3251.089,90.40049999999994,,,,,90.44359999999998,,,,,
1768640400,90.06,90.13,90.02,90.13,6721.763,90.34749999999993,,,,,90.45699999999997,,,84.13370833333333,,
1768644000,90.13,90.14,89.93,90.09,7960.248,90.3046666666666,,,,,90.45779999999996,,,84.17791666666668,,
1768647600,90.09,90.1,90.02,90.06,3498.787,90.26699999999992,,,,,90.44679999999997,,,84.22408333333333,,
1768651200,90.06,90.09,90.04,90.08,2891.781,90.22899999999994,,,,,90.42279999999997,,,84.27145833333334,,
1768654800,90.08,90.11,90.05,90.09,3593.16,90.25749999999992,,,,,90.39839999999997,,,84.32320833333333,,
1768658400,90.08,90.11,90.01,90.07,5235.564,90.27966666666659,,,,,90.37739999999997,,,84.37379166666666,,
1768662000,90.07,90.11,90.04,90.11,6150.63,90.31616666666659,,,,,90.40459999999996,,,84.42741666666667,,
1768665600,90.11,90.11,90.01,90.09,8536.963,90.35249999999994,,,,,90.39639999999996,,,84.47379166666666,,
1768669200,90.1,90.11,90.03,90.1,3083.906,90.38216666666659,,,,,90.38439999999997,,,84.52341666666666,,
1768672800,90.1,90.13,90.06,90.1,3034.798,90.38499999999993,,,,,90.36699999999995,,,84.57245833333333,,
1768676400,90.09,90.1,90.06,90.08,1451.882,90.39533333333326,,,,,90.33479999999996,,,84.62041666666667,,
1768680000,90.08,90.11,90.03,90.11,3902.866,90.39633333333327,,,,,90.29359999999997,,,84.66895833333334,,
1768683600,90.1,90.45,90.09,90.35,8954.528,90.39199999999992,,,,,90.25099999999996,,,84.71941666666666,,
1768687200,90.35,90.5,90.31,90.41,7896.688,90.37749999999993,,,,,90.22159999999994,,,84.76966666666667,,
1768690800,90.41,90.47,90.13,90.13,10754.49,90.35783333333328,,,,,90.18079999999995,,,84.81637500000001,,
1768694400,90.15,90.34,90.15,90.32,5580.483,90.34449999999994,,,,,90.14919999999995,,,84.868,,
1768698000,90.32,90.34,90.19,90.29,6704.177,90.3701666666666,,,,,90.12599999999995,,,84.916375,,
1768701600,90.29,90.33,90.25,90.31,4618.119,90.36699999999993,,,,,90.11899999999994,,,84.96779166666667,,
1768705200,90.31,90.33,90.25,90.31,6284.936,90.36049999999994,,,,,90.10019999999994,,,85.018625,,
1768708800,90.32,90.43,90.28,90.35,18257.409,90.35016666666661,,,,,90.10359999999996,,,85.0715,,
1768712400,90.35,90.41,89.9,90.17,24049.406,90.32483333333327,,,,,90.09979999999995,,,85.1295,,
1768716000,90.17,90.23,90.08,90.14,4258.346,90.29099999999994,,,,,90.08139999999995,,,85.18675,,
1768719600,90.14,90.28,90.03,90.22,5524.201,90.25333333333327,,,,,90.05679999999992,,,85.24575,,
1768723200,90.22,90.3,90.1,90.16,5047.403,90.2246666666666,,,,,90.05019999999993,,,85.30516666666666,,
1768726800,90.15,90.28,90.14,90.19,5946.232,90.1916666666666,,,,,90.03339999999993,,,85.362625,,
1768730400,90.19,90.31,90.16,90.26,7222.831,90.16433333333329,,,,,90.01379999999992,,,85.42133333333332,,
1768734000,90.25,90.38,90.21,90.34,6556.258,90.14583333333327,,,,,89.99699999999991,,,85.48266666666667,,
1768737600,90.35,90.56,90.3,90.36,10967.831,90.14083333333329,,,,,89.99219999999993,,,85.54483333333333,,
1768741200,90.36,90.48,90.31,90.4,10151.884,90.12666666666661,,,,,89.97799999999992,,,85.61095833333334,,
1768744800,90.4,90.5,90.27,90.36,8779.773,90.12966666666662,,,,,89.97939999999991,,,85.67587499999999,,
1768748400,90.37,90.44,90.21,90.29,8714.772,90.12849999999995,,,,,90.00419999999993,,,85.73604166666665,,
1768752000,90.3,90.47,90.22,90.42,10843.992,90.11783333333328,,,,,90.02599999999991,,,85.79458333333334,,
1768755600,90.41,90.48,90.31,90.42,7509.671,90.10066666666661,,,,,90.0737999999999,,,85.8535,,
1768759200,90.42,90.55,90.37,90.5,8121.758,90.10083333333327,,,,,90.10459999999992,,,85.91454166666666,,
1768762800,90.5,90.55,90.46,90.5,6689.106,90.09199999999993,,,,,90.13779999999991,,,85.97491666666666,,
1768766400,90.5,91.51,90.5,91.17,25941.598,90.09083333333326,,,,,90.17959999999992,,,86.03383333333333,,
1768770000,91.17,91.66,90.83,90.84,17496.351,90.0851666666666,,,,,90.20719999999994,,,86.09116666666667,,
1768773600,90.84,91.14,90.56,90.85,17353.185,90.08933333333327,,,,,90.23639999999995,,,86.150625,,
1768777200,90.83,94,90.74,93.03,274901.689,90.12133333333327,,,,,90.29359999999993,,,86.21804166666668,,
1768780800,93.03,93.89,92.35,93.76,109345.676,90.1791666666666,,,,,90.37099999999995,,,86.29141666666666,,
1768784400,93.76,94.07,92.77,93.31,93907.995,90.25016666666662,,,,,90.43519999999995,,,86.360625,,
1768788000,93.33,93.55,92.79,93.38,37182.409,90.31766666666661,,,,,90.50579999999997,,,86.428125,,
1768791600,93.37,93.53,92.96,93.14,20477.011,90.40283333333329,,,,,90.56819999999996,,,86.496375,,
1768795200,93.16,93.33,92.84,92.88,19212.59,90.4681666666666,,,,,90.62319999999995,,,86.56316666666666,,
