time,open,high,low,close,Volume,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,20w SMA,21w EMA,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot,Multi-Timeframe Moving Avg,2nd Multi-TimeFrame Moving Average,Plot
1760115600,118170.8,118389.8,117525.2,117585.6,4010384,121784.74833333337,,,,,121665.03000000025,,,121333.84000000023,,
1760119200,117585.6,117817.8,117222,117222,2405171,121708.42500000005,,,,,121548.89600000024,,,121348.60333333354,,
1760122800,117222,117308.5,115893.4,116608.6,4881502,121624.97666666673,,,,,121400.36400000023,,,121358.08958333355,,
1760126400,116608.7,117160.4,113000,114258.2,8184420,121489.64666666673,,,,,121217.13200000023,,,121356.68708333354,,
1760130000,114258.1,115100,101389.7,113800,31563397,121344.23000000005,,,,,121025.07200000023,,,121355.19541666687,,
1760133600,113800,114588.8,111710,114046.3,10791050,121195.96166666671,,,,,120849.77400000022,,,121355.77166666689,,
1760137200,114046.2,114964,112976.1,112995.2,7323098,121031.23666666671,,,,,120644.88000000022,,,121351.58541666689,,
1760140800,112995.2,113308.1,111708.3,112654,3195107,120865.0466666667,,,,,120434.57400000023,,,121345.1100000002,,
1760144400,112654,112659.7,111142.1,111213.4,1941509,120675.51666666669,,,,,120193.44000000022,,,121331.31583333355,,
1760148000,111200.3,113382.6,111180.5,113297.6,2007885,120525.29333333336,,,,,120003.28800000023,,,121327.34541666688,,
1760151600,113297.6,113422.3,111900.2,112404.1,1353046,120362.51500000003,,,,,119800.96200000023,,,121320.05125000022,,
1760155200,112404,113063.2,111771.5,113056.2,841527,120196.3066666667,,,,,119630.40200000023,,,121315.00250000022,,
1760158800,113057.6,113057.7,112088.7,112461.1,912950,120003.40500000003,,,,,119439.32200000023,,,121306.33458333355,,
1760162400,112461.1,112838.5,112023.1,112124.8,598490,119815.15500000003,,,,,119239.30200000023,,,121297.56750000022,,
1760166000,112124.8,112174.4,110124.5,110429,2495290,119598.92166666669,,,,,119005.95400000025,,,121280.57458333358,,
1760169600,110429,111587.9,110218.2,111379.7,1012398,119408.3966666667,,,,,118794.66200000023,,,121260.93083333358,,
1760173200,111379.8,111950.3,111321,111693.9,609153,119215.96333333336,,,,,118590.73600000024,,,121241.29333333358,,
1760176800,111693.9,112319.1,111678,112160.4,584759,119032.48166666669,,,,,118409.13200000023,,,121224.22958333357,,
1760180400,112164.5,112414,111733.3,112341.2,776244,118850.33333333336,,,,,118219.96200000023,,,121205.73791666691,,
1760184000,112341.2,112538.4,112104,112444,471922,118677.6466666667,,,,,118025.45000000024,,,121189.2129166669,,
1760187600,112444,112579.7,111931,112326.1,652711,118507.74166666668,,,,,117817.57600000023,,,121170.5129166669,,
1760191200,112326.2,112409.2,111948,112056.3,619657,118348.94333333334,,,,,117588.00000000025,,,121148.60625000023,,
1760194800,112052.3,112457.7,111855.3,111860,386542,118179.69166666668,,,,,117377.75800000023,,,121125.46333333357,,
1760198400,111860,112163,111399.1,111924,810880,118009.66166666668,,,,,117190.05800000024,,,121102.07583333357,,
1760202000,111923.9,112271.8,111786,112077.9,500033,117842.68666666669,,,,,117008.91800000021,,,121082.51500000022,,
1760205600,112077.8,112113.7,111925.1,112037.5,151313,117677.57333333335,,,,,116852.71800000023,,,121060.82333333355,,
1760209200,112037.6,112110,110929.2,111259.4,1412446,117500.39333333336,,,,,116657.74200000023,,,121035.10958333356,,
1760212800,111262.9,111451.5,109729.5,110329.7,1612492,117318.54500000003,,,,,116450.26000000023,,,121005.08041666688,,
1760216400,110329.8,111090,109648,111002.2,1062188,117138.58666666668,,,,,116250.48800000023,,,120977.70875000022,,
1760220000,111002.2,111399,110743.9,111143.1,1005072,116954.8116666667,,,,,116050.52000000024,,,120950.15000000023,,
1760223600,111143.2,111222.8,110725.5,110725.5,1041836,116754.9066666667,,,,,115835.15000000023,,,120917.28166666691,,
1760227200,110725.6,110768.3,109635.9,109728.2,1302533,116524.79166666672,,,,,115595.57000000023,,,120880.95333333356,,
1760230800,109728.2,110387.6,109707.5,110045.6,772387,116319.35000000005,,,,,115363.24200000023,,,120845.1604166669,,
1760234400,110045.6,110777.7,109654.4,110184.3,1025317,116133.93833333338,,,,,115131.49600000023,,,120809.47958333357,,
1760238000,110184.3,111434.6,110059.3,110745.6,1272267,115960.78333333337,,,,,114913.28200000024,,,120776.24458333358,,
1760241600,110745.6,112008.1,110668.4,111567,804759,115822.77500000005,,,,,114723.60600000023,,,120746.73833333357,,
1760245200,111570.5,111851.1,111240,111742,638703,115668.33833333338,,,,,114538.02200000023,,,120719.12875000025,,
1760248800,111742,112168.4,111654,111728.2,502269,115518.74500000004,,,,,114347.95800000023,,,120690.27916666692,,
1760252400,111728.2,111990.1,111513.7,111564.2,699908,115361.63500000004,,,,,114147.87200000024,,,120661.31291666692,,
1760256000,111564.3,111853.5,111330,111339.6,1109921,115198.27000000005,,,,,113947.75400000025,,,120630.73833333359,,
1760259600,111339.6,111925,111171.2,111843.4,542001,115037.42666666672,,,,,113765.85400000024,,,120601.45291666691,,
1760263200,111843.4,112022.4,111444.9,111667,611071,114870.09000000005,,,,,113566.52400000025,,,120572.40666666692,,
1760266800,111667,112127.2,111475,111846.6,523406,114706.50000000004,,,,,113377.51800000024,,,120543.49583333358,,
1760270400,111846.6,112250,111539.1,111782.2,955676,114540.01000000005,,,,,113183.16800000025,,,120511.63041666691,,
1760274000,111778.5,111936.1,111219.7,111285.6,1047529,114367.16500000005,,,,,112977.78400000025,,,120476.8379166669,,
1760277600,111285.6,112978.4,111154.5,112336.3,3310096,114221.92333333338,,,,,112792.61800000026,,,120449.81291666692,,
1760281200,112336.6,113770.7,112090.5,113214.8,4511683,114091.81666666671,,,,,112623.84000000026,,,120422.00833333358,,
1760284800,113214.8,114730.9,113214.8,114118.2,5060671,113973.2633333334,,,,,112496.79400000027,,,120398.63791666692,,
1760288400,114118.2,114509.3,113600,113854.7,2154615,113844.70000000006,,,,,112393.62800000027,,,120373.41791666692,,
1760292000,113854.7,114308.2,113609.9,113920.7,902178,113720.95333333338,,,,,112308.62400000026,,,120345.9295833336,,
1760295600,113920.6,114419.9,113863.8,114374.4,576463,113611.55333333339,,,,,112244.40000000026,,,120318.93500000026,,
1760299200,114374.4,115489.6,114374.4,114973.1,2137267,113500.54666666672,,,,,112199.42200000027,,,120295.2195833336,,
1760302800,114973.1,115669.9,114305.2,114929.1,1474558,113394.41666666673,,,,,112165.83200000027,,,120273.4208333336,,
1760306400,114934.8,115814.9,114934.8,115281.9,1674847,113290.78666666673,,,,,112186.30600000027,,,120252.59375000026,,
